userid,follower_count,following_count,account_creation_date,year,,,total number of users,1674,,,,,,
6554ce289f20387a3cc0c330e0f758fb3798fbc7531bf99ecdfb7ed53967d518,63,116,4/27/14,2014,,,,,,,,,,
93b4fa89bc781fe878fb424ef534f10a6de6806c6b8038867c4de7df7bf1b7c0,2926,228,6/1/14,2014,,,,,,,,,,
25e863abb00b1e57e14b26dd3aad204b676fcf9f262034c9733382ae993c9436,110,126,8/14/13,2013,,,,,,,,,,
f1dc2d4ba0ac7fa438def6de29cad092542d54ae4364b9e193ae7c1a8653f382,2183,1232,7/25/13,2013,,,,,,,,,,
811c93fd5a88efa59e5151b9276ce8daaae3df8f8e4ada02f10e3a9617cc8c5a,29,149,8/27/14,2014,,,,,,,,,,
f8fd2e4a0eebb146de9e0c45323affa2a0983cebfb276a112075c148688654ae,720,520,11/22/13,2013,,,,,,,,,,
fae8389d525c68483aefeafadeb4f8e83565d8737d14539cd32d018345aabd60,112,116,8/10/13,2013,,,,,,,,,,
25f1b4c55f0b065d7bea05ae2d586f87e91016c81ee5acc15fd1d0a5e1824fe8,116,558,6/25/14,2014,,,,,,,,,,
802a860ddf95f7892aeb27b1acc1bb67db2271f9050185f76ca8d0dd0933ba3a,86,340,6/19/14,2014,,,,,,,,,,
ddaa1299bebe8be8f81f1e9f7106218b5a8a0529c6f3f09a4380cc3301e07e24,58,50,5/30/14,2014,,,,,,,,,,
3a99b146e04cb5e80bbbc13996c6366558e363df82251e21df59151f3bd46cf4,110,196,8/5/13,2013,,,,,,,,,,
993de2d5b1be2ccc31c54d830d5ffd2c6de2e3d53059a1956b7c5b62c5dfa442,68,91,5/8/14,2014,,,,,,,,,,
fae7b25f2c6db2a43a185b0f3ea0cc40148bc65772603810fff9278654952c87,146,489,6/28/14,2014,,,,,,,,,,
e892c1dfec2e72b9a381262e6faaf6afbaca99657d62436d34337cea34927cad,829,1555,3/20/14,2014,,,,,,,,,,
af2e7a511de35861d86418bb7e8809001e62e731c27754c075b2469b6ab62853,119,143,8/20/13,2013,,,,,,,,,,
a597986f4764061437ac90911d9d33bddb82c7deb54fa228187c7d83c839e66c,106,157,3/9/15,2015,,,,,,,,,,
a5e88d037802863f4a07c8e2b2b4dacc0b7fd15ad1046038252efebee9eafa16,1,3,6/20/14,2014,,,,,,,,,,
4c2e75cb0c23e18d70e0b105f7f1f2315c9cb4e2b8ad251e93abaf687b4d1d51,47,269,8/28/14,2014,,,,,,,,,,
e0967d30722ab4872cdc98bd4ba51598458ae66a61689daae3dc2fea08b7dd41,64,322,6/1/14,2014,,,,,,,,,,
08bf215f69bdb9cb308d0266dffcd1af6bc54d214cb92fd3f740112fff23f3a9,113,127,8/1/13,2013,,,,,,,,,,
4979761ae5cc6fd1790841dd11ef22f92196866b389eff50064036d86baf8208,67,19,5/9/14,2014,,,,,,,,,,
c48d35d7319965f93cbc81514659359b880c3d5f32baf0780ccd36f964a1cb8d,155,258,5/8/14,2014,,,,,,,,,,
583203c9a253c97664f52d014bbbc533db8e7ec613f95c5e64cc0625d8611dd4,135,149,7/6/16,2016,,,,,,,,,,
780bd4258de7ff71c2356acad3a7f21fc839245562c209486ded0ed4ef1b959b,79,216,6/2/14,2014,,,,,,,,,,
2808833544,134805,2796,9/14/14,2014,,,,,,,,,,
19b7656b5a8a0a37e4654080b0e224a09fcecbbc7d88a1b000300576570f9497,167,163,6/20/14,2014,,,,,,,,,,
38540d3111e61e3815faf16d4230b2fca6116c55c3ac4cb899a1257c49db9c84,63,77,4/28/14,2014,,,,,,,,,,
fdbcd825bf54fde2abaf391aba6ae4f043003e67859618a4e85424b295333230,109,290,10/2/13,2013,,,,,,,,,,
bc95e75b9da103aae2ff6f7a9cc127a30739203b7fb8e27f75d932883fd1f5dd,0,3,6/18/14,2014,,,,,,,,,,
16f8c4b676bce3e976deaca42821c8849f234488967fda4cb1cd7fc5fdef6767,96,91,8/8/13,2013,,,,,,,,,,
c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,438,265,8/10/13,2013,,,,,,,,,,
c25d4558c0ad71b5d7ff6a2a34deaa833cd651d2a35338229f168e06b3d83138,64,24,3/24/14,2014,,,,,,,,,,
d9e1f3131baa6b48efdb7cd54e43eaeb2f9315a86046f356042417c7ade67dc6,89,158,5/3/14,2014,,,,,,,,,,
cdbbaf6e035e89bcb06bfe2c1bc1cb859ed8474d6736df15d8010e81179cd0ac,383,192,8/5/13,2013,,,,,,,,,,
19a9d5009d948b6844f818b521ce279de27106fafa36a10d6e9736fb92e2524b,55,65,5/29/14,2014,,,,,,,,,,
dd3136ef70b15368e3ce275621c706d84d37c77001de581ad1a70941322c8cae,43,128,5/31/14,2014,,,,,,,,,,
850b650c6172e1f36eca98032bff63bde2c38e5376ede50c5f8dd05058b07f37,3,0,5/8/14,2014,,,,,,,,,,
4c2c9479e91261b092270874317f3f13a6c63407b80e8bc37bd8da5ae96a05d1,54,272,6/17/14,2014,,,,,,,,,,
fb8c9c183270bb99c709f65127424d7d4d7d8ec1c687d6f55fe731a4547b7293,100,177,9/14/13,2013,,,,,,,,,,
0b7ee64fa1c86b9fbaeac852155aa7022024b29da72bd910c919acdbccce2a29,127,372,6/18/14,2014,,,,,,,,,,
d3246353942acfd9cde0c77e31513eeb03090a9b6fefae462b0260b1dd357ec7,71,29,5/30/14,2014,,,,,,,,,,
b43029dcf5107e3f05e3395f5470d3f969e8ea97d83cbc80cbaa4d284284c889,24,131,12/15/15,2015,,,,,,,,,,
80f2f4e5d3c73e75d078459a58a99d41ab66c697e0dabc7acdd634576cbb667e,698,1970,11/7/13,2013,,,,,,,,,,
1217e54c19795e1606159dc91853cb61f379f48b0b75efc1e587cacb2ab980f0,479,459,9/4/14,2014,,,,,,,,,,
0615890e3a47c783d0dac92eca3c7df269272cf3ef6ad865cbdd2088e05e7248,896,1745,3/1/15,2015,,,,,,,,,,
33ce5bae2696f1b05118a362310f42a225913da899ab5e60c96b4aa8f8909eef,124,184,7/26/13,2013,,,,,,,,,,
5e4157702eb2a6214919d23416f42894b6ff3aac4ad1c5bd76b53e165763ee75,2,8,3/16/15,2015,,,,,,,,,,
567ba65e07c4f9356e56d1407355b133f35eb099fdc1eab7c681dec95ec2fe63,40,325,6/1/14,2014,,,,,,,,,,
372658464fd2be7d3c2c220eded91605f498483c984455ab63cd4ae74dd18895,37,444,3/6/17,2017,,,,,,,,,,
2dbcdf2ba910c642dfa0e2731c2072b8fb2d0e3bc07c79e1cf7251c20b1d6a22,5,6,10/12/15,2015,,,,,,,,,,
d5582476820a5f5904bafbd50bb9caa0e94d447ad7743283c041809e0dc94df4,314,358,9/4/14,2014,,,,,,,,,,
7cd1486fd77334d93dc236d72ad3b3cba77bbe8f4df7dbc8745908dc10d889f2,16,95,6/6/14,2014,,,,,,,,,,
a2394a7c716f3865ca353cf97d85879278e8f7f9d46dd02cda6fd01d453b8f5b,37,146,6/21/14,2014,,,,,,,,,,
0e082da92a7b3629b1d1cd21c31f3277acf9858b7842453810a7809d6a1bf3b5,98,102,8/6/13,2013,,,,,,,,,,
d2a0f70e9b42fe1d1015c19cd1034e31e64d3b21e6934b862f6e1aff669e0181,82,147,3/11/15,2015,,,,,,,,,,
c249057e535cf28c5babf490d3604f121abdda00b7f44c67f722d1059aec3f09,135,346,6/2/14,2014,,,,,,,,,,
7.19E+17,5577,4008,4/10/16,2016,,,,,,,,,,
131cfaf0e98c7d2951f147fc2f3c7ba6e6667e98cc649deb51713abbe288e898,51,46,5/30/14,2014,,,,,,,,,,
2650e721bb28b7b4946322aaec33365069bc183bd1110f1e8926bf4dd1219529,55,77,5/26/14,2014,,,,,,,,,,
d6f0615523c7ebcb729e00d102921946754680ab141051dfc1ad93554ee44bb9,671,1959,3/23/14,2014,,,,,,,,,,
4b0aba10ac4eb1c3a59809b0394b7844fd64038baa69bb64f54551854ae2bab9,773,1112,9/4/17,2017,,,,,,,,,,
c006cf9d33870da1cb392766544ddf259cc060ea068d88e324dedf8fd18d42a6,68,314,6/21/14,2014,,,,,,,,,,
93039346fb706a39d165ca9ed352a842cb8485a631238e08413666c9b76b1f7a,54,70,5/29/14,2014,,,,,,,,,,
0c02a1b9462f51afb075826849d9c093bf4e00f421d37baebe4a51b1a1e4d04e,38,277,8/4/14,2014,,,,,,,,,,
cca2b75a96d8b41cd68249963a7235668c0171935041256a9a7b581a722556f0,55,319,5/31/14,2014,,,,,,,,,,
67849708190f57d4f58141e1292fe0bf58f742e02ab9e8ee7998a8c7ec91c504,51,228,8/1/14,2014,,,,,,,,,,
2262049316,16390,1200,12/25/13,2013,,,,,,,,,,
212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,265,442,8/4/13,2013,,,,,,,,,,
52427a8fbf86f80053dcbeb250a2303c8f58eae625a1c66adcfb4408c577fe16,99,207,8/16/14,2014,,,,,,,,,,
5922e309d28ae5e2accc4bacf7157ad543d4b4ee50fdfeb09341b524f065673e,100,115,7/31/13,2013,,,,,,,,,,
2b74793a3da4cf4943c366adf80ef4a255b237388918d4e97420f4bddd1cb9a7,61,46,6/2/14,2014,,,,,,,,,,
df9d06b432f91c3c91f87518b9c5bfa8cf95ea82ee9e472ee542b084271b16b4,28,177,6/22/14,2014,,,,,,,,,,
35560972b507eb682344b94c16712ee16f9260f6fec492a0e77b3bcae5f3fdb2,2,1,6/9/14,2014,,,,,,,,,,
d1a6a985d55f3b0f3001c7b86a5237bb43432c59421f2fe177426957da20fdd4,274,801,5/29/14,2014,,,,,,,,,,
d9f362c55e650ee7cac080e84d5cce9cf573b83ad94729029404dcec7bc8bf07,62,231,6/3/14,2014,,,,,,,,,,
e83c21dd95d7e64fd12d7006119dbefe30e07494d8b5cd0085ae12a71e09ad98,134,177,8/7/13,2013,,,,,,,,,,
9984352c233fa52369faff9fefce008b0f36aa22ebf3dcee5a84b4adec79bc21,148,217,3/26/14,2014,,,,,,,,,,
607178f25945f44373483f9bf3f118cc62d843fc67457a96bee152c2d490b973,18,158,5/21/14,2014,,,,,,,,,,
f2daf218563357008ebf67aa11c8a5e9fe51b5338ec0bfd3aa11421202e33ce8,28,124,5/13/14,2014,,,,,,,,,,
e08009a407228aa58603506b1a73e2aaccdc3f09fd7ec9119b983e9a86a67237,697,1967,3/24/14,2014,,,,,,,,,,
20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93,679,1683,8/5/13,2013,,,,,,,,,,
bd7f0fa3add05108b39f9adf04b3d7660f231c92e98de491371977ff32762fd1,273,466,4/6/14,2014,,,,,,,,,,
326dc5837d09cf1322544031a1626a27f8d128b0606232a06a364692068a6b8d,61,74,3/12/15,2015,,,,,,,,,,
1424203f7d492778f2867d94f85dca397bdbcd39e93ca39bb75af5140a77ef3b,86,207,3/3/15,2015,,,,,,,,,,
2670490950,43504,88,7/22/14,2014,,,,,,,,,,
05cae276d4b3dbad4202fd059f4d579b760ccfa826801ca16977e2ef0e6fafd1,188,175,8/22/13,2013,,,,,,,,,,
2c0719ed6660d1eca8624deadc34007ca1f2fb4e0ee86ce046abd8ec41736834,28,164,6/3/14,2014,,,,,,,,,,
c1075941b82f9362dc2b3cbd32a8d21c467a33e6f6c2c26d8076df696b61fadd,100,227,12/7/13,2013,,,,,,,,,,
f90e3a80ad458600df5a65c081b024a8a50f5a7d6414e15fd627332495867297,76,236,5/31/14,2014,,,,,,,,,,
34d280a1a2a6ca5e3c9035d87d81c279315a408edc3d2bbc17c7e40c9643d4e6,49,48,5/30/14,2014,,,,,,,,,,
1c263927828b2aee00c45f3316253396d50263aa611051aea6b4bd8a03ae5ea0,268,746,12/26/16,2016,,,,,,,,,,
2d0ab35af9e181261e73fed1d3161a24d7240f7fb0b5c4873e01d8256ed07c02,9,46,6/11/14,2014,,,,,,,,,,
90ec1b4b1db8f0d44c89925ac861a9c0b996baa0442159444754a14be2560f2c,24,156,5/30/14,2014,,,,,,,,,,
89f2ce42443bd4e1d76e66fda38ed9eb50c4d01ee0daed382b3de0bd1f5f9968,2263,3788,1/28/16,2016,,,,,,,,,,
f612026373ffb897bd92b0ed4016d5f74f05cb3db782cc95a66b7f484fe4325b,136,321,12/24/13,2013,,,,,,,,,,
0e485324b9147f0671159b5f7f2fecc4fbb2e1dc5daffdc28cdd7ed43b12c6ad,11,6,8/28/14,2014,,,,,,,,,,
71b53a361d7fbb58bcce73630919a191fafc259963c0823a527abf343469fb22,77,424,5/23/14,2014,,,,,,,,,,
5e29fa72975e3c89bbaf6daf4829439d606c17df7871c06b90591cbe70b85485,76,274,8/15/14,2014,,,,,,,,,,
011d362295d5044009ce60de6c9ff2c329c1f035500fdf110edede0b1b65c318,133,305,5/9/14,2014,,,,,,,,,,
b592799c853b661491fc74ffdb9b373fca8bb7d91101d924eaff0587aa5a7b99,127,145,8/19/13,2013,,,,,,,,,,
094ee190cc4c8ba637ba115376e2ce3aa46d145d4f456182d90a2e46fa928619,50,314,6/18/14,2014,,,,,,,,,,
33184ff86b7425596dd6b429c074602951fd465f7e1648901fab20aaab5029c5,140,268,8/6/14,2014,,,,,,,,,,
01523cbff356354498112e37728a47eabc91516d9405864bade865e5cd198b07,117,51,8/6/13,2013,,,,,,,,,,
6e29be3fba86fba6caf6454afdde3ceec3b4142ab412fc5a29e93977bc0af72b,368,670,8/20/13,2013,,,,,,,,,,
d15367692cee13aa01062b8f3b5fe2bdc6665244c25bfc991f63cc22b1c09bd3,83,97,5/30/14,2014,,,,,,,,,,
7141ec687ddd302225db12ac466fed786c7833db0fb21cb430ebbad660200b6a,1,99,3/19/17,2017,,,,,,,,,,
d4b6d96be4f1a4abbf0218bbea9881f45643841de6b192dd6fc798da7c04aa0f,97,113,9/29/13,2013,,,,,,,,,,
f7d2757dd302d1b85023a7613c27a250a1baca8d69d6daebc474adca5058d850,126,306,12/12/13,2013,,,,,,,,,,
8a52424cb3632fceb78989e2c22f0d3a0cc9d6ab6bcffdb55e1cf339c0db2f4e,273,1131,7/4/16,2016,,,,,,,,,,
f584e7d6217753c50ab75bd433f68ebca39e249e64f05f5e990c0d0619593b7a,575,340,2/27/13,2013,,,,,,,,,,
991447f20eff1bacdeaa38c0cada48600c761fee12eb1d4ffa7dd7c54aec3c07,62,345,6/8/14,2014,,,,,,,,,,
4fa9f88d08a5e163d82d4708a890ae1b2c38ffac9e0472d2d585784326108ab9,65,112,3/13/15,2015,,,,,,,,,,
2c2e15ce82d044e1dc32221e58fa5fe78942da25e7aab7518107876023620dea,37,250,6/2/14,2014,,,,,,,,,,
9aca031ca71e47e4a863a6bb63536188d01b2d4c9752c0bb1c59e7b15a07263d,0,0,6/9/14,2014,,,,,,,,,,
6f0b2ba4f2a1fa585e1c4fe233f7f91904e49919cfc29c358cd7888aa94f95b6,785,642,3/27/14,2014,,,,,,,,,,
70b7318054fe81768b4b4ce714f720ad60a4d34457f41975497ebb0cccc822e0,66,160,6/7/14,2014,,,,,,,,,,
8bc0cfc3c1ad372fa2360ad7852c068b3c44ad2cbb85caac5b0437f01000eed7,108,133,8/23/13,2013,,,,,,,,,,
9fecd9681a0354a03fd41afa4d30e7867ae9ade9062f5d96eb2537714a2b79aa,145,508,3/21/17,2017,,,,,,,,,,
8a4abeede90e00b904a8d1263a1b7c60e378dc843d3afa962c0756f66f8335a4,97,107,9/22/13,2013,,,,,,,,,,
c29abf31ef7dd31bd587917e97a74f8da9eff2e4655f901ddce379e226ec1a3d,118,635,5/30/15,2015,,,,,,,,,,
9eb206c2e76d8ed9117810c8c62496c259eab64673c765d89fbc5a16e39e622f,673,1549,3/20/14,2014,,,,,,,,,,
edf4217fb730df6dbbba1a79292336337aea300bcedd996073fc142301cf1060,626,521,12/14/13,2013,,,,,,,,,,
4699a3b62f380a0e36dbe09b2d741df7899952bd4a972bd39b3d78c4eb1c8bcb,123,283,12/18/13,2013,,,,,,,,,,
2e1f48ecb6835771be6a3265f8a7798d503c64ee3f8c170f4b881488062ef8f1,101,136,6/19/13,2013,,,,,,,,,,
a15b388352042779a612bce58c6daaf9a7d35ee68f5fa512bcb7c6baf9c754ba,38,217,6/9/14,2014,,,,,,,,,,
6a429d73507f1a2bea983fa2e3f37a9d6fc7a26c07f5ec09c055af85b5ff0a3a,55,56,5/30/14,2014,,,,,,,,,,
05f45000219663253a45acf28ec5fb2a773ffbbd9b9aba47bfa17d5adc3af4e5,8,89,6/11/14,2014,,,,,,,,,,
695bef72a9f3f6c42c013cae01b5505dce408c8c3176779d06947595b9c59336,125,277,11/8/13,2013,,,,,,,,,,
6f038804a893c3291f31e4bf526308d1d40e63dbe4bcfabcf804c1009a61b707,1150,1664,11/18/15,2015,,,,,,,,,,
a6efb15ea4ac42c376859034776c363ba96c3603e816456189a7045e043c152c,185,122,8/20/13,2013,,,,,,,,,,
ebb34fa0fd0b81c4199d3f415f34eb326ed9fa733ab78db709c908be00b9a513,110,105,8/8/13,2013,,,,,,,,,,
b006a67e383feffecb1f7c4c11470709041fb5f16f47e0d7a6bfcb346f44ee73,12,190,8/18/14,2014,,,,,,,,,,
ad339c39d299729f8c30ba803f6dacb67ab6a5db93420d42b62ad2e58e927144,26,130,7/5/14,2014,,,,,,,,,,
46885d4dd6653343be932da7cdf95c494fd71f9421bacdfc3044eac37572cba1,2917,3539,3/29/16,2016,,,,,,,,,,
a102ff42df4382be9586bfe5fce6cc070d74d7260c98ed458dee0800a75b09fd,70,309,8/3/14,2014,,,,,,,,,,
1b447a1836b11b4d64ab40cd1c6285056817b08c8bd358189d3fb7fe8dc888fc,595,519,9/3/14,2014,,,,,,,,,,
2d5c740d091be162a2085e2981ed0d2765e07aca9743fd83a43023ff450cb360,74,277,7/5/15,2015,,,,,,,,,,
5a6b0b4f57215f02f1b9b72e3c113e5ae63dfc54b2a527781e7f2f275f68e778,131,402,5/13/14,2014,,,,,,,,,,
1a73e268f2d87d6d083c7a29a78572a7dd99f553f692fd8a3545e9458e2029a4,676,1555,3/8/14,2014,,,,,,,,,,
481054668ce97aa34a5d9b5270343e02386e4ab74af2eeaa9b7f3321258bcbbe,39,122,6/8/14,2014,,,,,,,,,,
57f6f83add72ac7ae0953dbffd324e1f0e3ed73cb5dc2a9a394dacb39508bd1f,1329,350,2/25/12,2012,,,,,,,,,,
6ae87620de1606cb5bf062eea05f67d9ee4bb12dccddbfbf1be85d516cd223af,98,538,12/3/15,2015,,,,,,,,,,
f3f40074ccd82cc468b182cdf6772e5aa609a39b3b7f7c49ce497c782bd470a9,390,385,9/3/14,2014,,,,,,,,,,
0cfd6fe34c534b19cb39487a67e296d82193776e18424c9ff07dcdae28d5a680,496,591,6/2/14,2014,,,,,,,,,,
aae79fe95c60a17dd807774c8544099ba6c16f44ec320f1816351bc1ff10988d,358,937,8/4/17,2017,,,,,,,,,,
065bd0ec43552000636a4e547ad8805d0c78525c8c765a8057febafc3008ca95,22,140,6/6/14,2014,,,,,,,,,,
6ae419995db7dacc69fec14197a5302de9a14851291d28e3f789557ef495f243,131,533,5/5/14,2014,,,,,,,,,,
005b6c0f7e3371b1cacced2890fead3d5543694ab213727242ccc0184f67d29d,112,153,8/5/14,2014,,,,,,,,,,
15fb63d5f85f874c14143876872bd3edbd622d71df9b21f82014f1fd838e11ac,56,66,5/30/14,2014,,,,,,,,,,
0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,107,112,3/9/15,2015,,,,,,,,,,
01f61adcd3ba3d76e2684c9ce3a651b80e2767e6f9d6897b2ab752c8b1e30321,48,485,6/5/15,2015,,,,,,,,,,
b0e80cecd7b382c84944560ad275f0ae8137fac2a47d35212025c5acee270408,624,535,9/2/14,2014,,,,,,,,,,
80470de160f623108134b50b8e5aab635f9e5f1d47d824a7dc81b3c9564eab4a,59,83,5/12/14,2014,,,,,,,,,,
4ef692457f3a4e1a4599220a11e79b209ab2bfc300195ad106eedb2eb7708342,18,138,5/29/14,2014,,,,,,,,,,
2589513234,34433,767,6/26/14,2014,,,,,,,,,,
d0a16f0a25bf09ec4446bbe1c30e8b3314f5c30d4821bf82b3f8c6df9942e41d,75,176,5/9/14,2014,,,,,,,,,,
9b90fbe1bd54eb3ccfff73a1bc24e6f98c8fe7c69b98db672917e3a589f2f19c,58,80,3/13/15,2015,,,,,,,,,,
548435500e2296a9a62fba5c27c274f167ec18ca7ba8e4f44d63a2897f1d441c,104,138,8/13/13,2013,,,,,,,,,,
624d06a39217fd7f6ab53422a5ba566b1b2fb689475b3ff9acc0999767ac1799,861,2017,11/11/13,2013,,,,,,,,,,
6e0fdc125055e0d60dea0150afb4006f8e1d4c9989fcc10245ef14846841e599,79,181,5/31/14,2014,,,,,,,,,,
0f69ebeb238760cdfe0b254fd0505014d590d2f67f2637a3663f33589d80625c,271,166,8/23/13,2013,,,,,,,,,,
d065911eae7bc8825f3c773567e2bdbb8c8756f69284233beabca7844748d707,29,279,12/11/15,2015,,,,,,,,,,
58ba7c2a156460e97fc6b96daffed0c76cc0c2f93a52af3f5752aae7a5d37f43,25,314,12/14/15,2015,,,,,,,,,,
f65a101b7defc62a45ca4e224d6ad3f0423137bf75317845a4662379956f76f2,575,475,12/12/13,2013,,,,,,,,,,
f216c872dbb91674470bcf30ff3885ba29604dfd3aa674289f805ce53604b235,70,57,3/13/15,2015,,,,,,,,,,
b76f87ec145bee4e4a9c6d0aa8efd5ea43f97e6c6d75e35a860af20a53325223,558,453,10/9/13,2013,,,,,,,,,,
a665ce1ec368e613050e93f6d7eaa8e959370f2a7111dd7feb9db3e43638ba5f,708,535,8/23/13,2013,,,,,,,,,,
596608c6f8c337244f11e409ddbf8141a8dfeb59af00823d7cf3cf6f2810a7e0,92,78,5/30/14,2014,,,,,,,,,,
63ee274af232f3856c6854f3e6422eea930377a50eeff7a435b546a747324ae0,101,117,8/16/13,2013,,,,,,,,,,
c3323ee73c8fe98a16695a60715ed503a9ac6c8d3343df2d4d6ae4a581f0fe8b,20,132,6/1/14,2014,,,,,,,,,,
2951539528,12618,5184,12/30/14,2014,,,,,,,,,,
738e1dfe78e5f5d33e14fd547eee8f48655c15f2d944f7d07efa622be5bae970,59,18,5/29/14,2014,,,,,,,,,,
05db13b267d11cfd7749385a4f32d8298dda15b875c51c28167f2e4cbc05d23c,157,315,12/21/13,2013,,,,,,,,,,
d4792c4691a744c5cca480455b7f5f0220c956567602935bba8aa7cc637406f9,60,59,3/13/15,2015,,,,,,,,,,
e87bc21ced9ee80587b366fa4ec7a570bd6a252c23e06a5f254ab91fd8127275,120,221,8/28/13,2013,,,,,,,,,,
2956844f0767337e0bdd2910ba5f068adc99cd9b60d96fb93e18ad639d92585f,30,237,6/17/14,2014,,,,,,,,,,
bdc29f375d853674e08e5a755662746fb6cebaacd9aa2c92848d4f96bfb0edda,87,208,11/10/13,2013,,,,,,,,,,
17c81a0b2a56cf28fd781c377ad286eee77c13de74d8815e98e3f5daa45f239c,56,124,12/23/13,2013,,,,,,,,,,
722ba9079df2efa57b3138706f35d494bb9a6d562a4bbe62d600b2da64d82d4a,42,304,6/4/14,2014,,,,,,,,,,
b3365847fe0ce8b113b8d993a736fb8d6cb4af0575e5c2996405f8b40870c4d5,51,227,6/8/14,2014,,,,,,,,,,
cc632c38e3b27f010d969f6c96fed3a839f1803d7f25df6420e2f64a3e39a04a,107,115,7/23/13,2013,,,,,,,,,,
2ba02efb876f35baa490e6afad5a39b609886313cc5cf95360d95e99e33eb04b,117,370,5/30/14,2014,,,,,,,,,,
c561fc1c5d5b2081d379c10a44774c135efa59475dfb76b8faba8a9de9b865f3,75,109,5/15/14,2014,,,,,,,,,,
9.07E+17,9097,7173,9/11/17,2017,,,,,,,,,,
e07ed7b9ff5157919e6a7db96c3d608eb771e45fe704d2ee897214bbce087f8f,97,102,8/15/13,2013,,,,,,,,,,
ab20d82b71ba061389649bdf44a9a1e69689b9a87069049c32c5bc445cd14137,93,3,10/5/09,2009,,,,,,,,,,
f8ebe1f677e1bc35ab72bc28c0201553f0d97c7d7fb8e86e6aa95d14a8b3057f,70,90,3/11/15,2015,,,,,,,,,,
7.23E+17,7691,3492,4/22/16,2016,,,,,,,,,,
4c6dac60638980e6ecf794935c91e6c78d5c31a4ffe0f94362d9fac704c497c6,105,56,8/7/13,2013,,,,,,,,,,
04853df2af2d870c0b9e30304e110521538e6b73936ffcf7055cb0ba365e79c6,66,12,3/9/14,2014,,,,,,,,,,
d48b1776ee2c70a7933723c5dc3bf289b67380a4d4527e2e470b320a55e234ef,40,320,5/29/14,2014,,,,,,,,,,
92a943370bd2daa1491a1e3879ef9e75c9ff6860752160a1805a5068dfad266f,54,82,3/13/15,2015,,,,,,,,,,
c6fdb5b31b765db7e3378b1e23b86ea2b0eb3c03e8db56a78a570bfe87200c8e,3954,239,5/20/13,2013,,,,,,,,,,
a23f8e89546024b5efa98ce5abc1decf59149daa1d2b9e8a04cbc6d7a17608f1,74,148,3/13/15,2015,,,,,,,,,,
a08da7cbfbbe1d2f5a0047d16f261e13d79aa98c9ae07a16063a533e94be4238,91,152,12/14/13,2013,,,,,,,,,,
c1a061c8141396295e623899aaf92a561b6f45dc001712868708133be3acab8e,2929,217,5/4/14,2014,,,,,,,,,,
f93af95dc510b205afcb71b68724efbda70ac467109cb6440370a108b8f0d36b,104,97,9/26/13,2013,,,,,,,,,,
60b5ec0709ba6c15e66c198c79da93eb66963a533cab781f106e460bbaf065bc,114,273,8/28/13,2013,,,,,,,,,,
507199e8e003ae11f252a980c341ceca478c77fa69c7f8b84501ae5c811a789c,106,367,5/12/14,2014,,,,,,,,,,
c761e42bada9f6973c7daa199d6dbb334e27a0dcf04f191b7f54c12378f378c2,37,146,6/6/14,2014,,,,,,,,,,
802dee56c2dc8f48434dc27dcf9d8bc79ae10810407f12fa09cfe02dc408af15,350,286,5/3/14,2014,,,,,,,,,,
dd779a452edb1b8c7f41aedb94f990e6de432d5a2c1c71cea38d0efe7da9c837,155,357,8/28/13,2013,,,,,,,,,,
15901f2969231684e5b4f04a820b64180d94f285d22d4a802103ac8462b861b9,19,150,3/26/16,2016,,,,,,,,,,
01f043dc6d0cb21824ccb8d326b296451c94beefd1d0efeef49806be21b23acd,64,342,6/1/14,2014,,,,,,,,,,
befc810c901e5e382d08a34bc766e0dbcd207c0d7242b28f685dea7669e56bca,24,128,6/4/14,2014,,,,,,,,,,
fa0310ba2e63cef27a0bf1fe049b79c54214543e3b6ab3c8b49dfe306d2bfb23,1,6,10/12/15,2015,,,,,,,,,,
c4295fe26fd893d672b58827a8da53e0f2ea77a4ad4e27876cb9974123910e93,30,161,8/27/14,2014,,,,,,,,,,
2d938986aa3266ce5fdcbebda7d2e7ffcd82956f4628d3f4bf52efc797f10f77,119,140,12/15/13,2013,,,,,,,,,,
a3d018e30046fe4cf235be96bad324e22e82f6cd33a7e7438e892992e0d96d21,570,456,3/21/14,2014,,,,,,,,,,
c0968f2efe66e2a75fb56cee7beeb14f4fe835aeb16447d86cfc89b5d527ffbc,4831,1228,6/18/14,2014,,,,,,,,,,
64dbf2e2a8acf6fcebd04ee4699eb288e96a5546e240d30aa5ee33ae035383aa,624,1402,11/24/13,2013,,,,,,,,,,
4c7c947dbe1598e50e15d1caa516e5fb94c68f82968ceb4bb7580e3871c0f34d,83,117,6/7/14,2014,,,,,,,,,,
2314921d5935d8578549136c0345407039a02b025978c86ee95cd350e27a2454,49,280,6/8/14,2014,,,,,,,,,,
ab1a00fb2993f2084465207bbad45cb3489e8be664138e0dd52d73d1ac2fd25f,1849,227,5/4/14,2014,,,,,,,,,,
1b440ca3aeb326a4b60f7f454f37ed6bb21f8e6ed2ab51f94e1b6cc59609143e,615,1654,12/6/13,2013,,,,,,,,,,
